CustomerID,TransactionDate,Quantity,UnitPrice
CUST00831,2023-10-12,11,15.17
CUST00736,2023-10-12,6,10.32
CUST00862,2023-10-12,17,20.76
CUST00106,2023-10-12,8,24.67
CUST00704,2023-10-12,8,22.21
CUST00119,2023-10-12,4,36.33
CUST00438,2023-10-12,13,10.78
CUST00080,2023-10-12,16,25.46
CUST00955,2023-10-12,19,8.27
CUST00467,2023-10-13,17,31.51
CUST00063,2023-10-13,1,10.3
CUST00260,2023-10-13,11,43.93
CUST00321,2023-10-13,12,13.48
CUST00728,2023-10-13,1,36.99
CUST00800,2023-10-13,8,10.77
CUST00771,2023-10-13,19,35.7
CUST00115,2023-10-13,12,37.79
CUST00705,2023-10-13,8,9.3
CUST00543,2023-10-13,18,8.17
CUST00353,2023-10-13,9,49.65
CUST00411,2023-10-13,11,48.81
CUST00611,2023-10-13,7,48.2
CUST00529,2023-10-13,17,5.49
CUST00020,2023-10-13,6,9.62
CUST00712,2023-10-13,1,9.22
CUST00969,2023-10-13,9,28.74
CUST00228,2023-10-13,6,26.64
CUST00190,2023-10-13,19,11.74
CUST00923,2023-10-13,12,32.67
CUST00408,2023-10-13,2,30.76
CUST00961,2023-10-13,8,23.0
CUST00392,2023-10-13,19,47.12
CUST00049,2023-10-13,1,44.34
CUST00037,2023-10-13,20,40.25
CUST00451,2023-10-13,8,20.01
CUST00241,2023-10-13,16,49.04
CUST00111,2023-10-13,17,16.1
CUST00954,2023-10-13,4,16.78
CUST00376,2023-10-14,4,8.16
CUST00999,2023-10-14,14,31.09
CUST00809,2023-10-14,1,41.49
CUST00920,2023-10-14,11,9.41
CUST00410,2023-10-14,2,42.37
CUST00407,2023-10-14,13,31.01
CUST00311,2023-10-14,20,44.27
CUST00797,2023-10-14,7,30.6
CUST00307,2023-10-14,2,12.58
CUST00086,2023-10-14,7,22.41
CUST00179,2023-10-14,3,47.63
CUST00221,2023-10-14,13,16.26
CUST00915,2023-10-14,8,13.38
CUST00133,2023-10-14,7,33.42
CUST00680,2023-10-14,20,17.72
CUST00127,2023-10-14,14,46.69
CUST00861,2023-10-14,17,31.75
CUST00975,2023-10-14,6,39.2
CUST00338,2023-10-14,8,7.7
CUST00819,2023-10-14,19,20.56
CUST00527,2023-10-14,18,31.14
CUST00987,2023-10-15,1,37.14
CUST00684,2023-10-15,13,24.02
CUST00904,2023-10-15,3,8.34
CUST00205,2023-10-15,8,15.91
CUST00597,2023-10-15,11,19.91
CUST00023,2023-10-15,8,36.76
CUST00475,2023-10-15,7,30.54
CUST00382,2023-10-15,13,13.28
CUST00591,2023-10-15,16,42.36
CUST00951,2023-10-15,3,35.1
CUST00268,2023-10-15,8,24.36
CUST00587,2023-10-15,4,23.23
CUST00092,2023-10-15,13,35.23
CUST00309,2023-10-15,13,14.02
CUST00437,2023-10-15,9,5.27
CUST00079,2023-10-15,12,26.47
CUST00692,2023-10-15,3,31.35
CUST00753,2023-10-15,6,16.29
CUST00592,2023-10-15,3,28.52
CUST00500,2023-10-15,7,44.71
CUST00760,2023-10-15,7,28.78
CUST00491,2023-10-15,20,31.51
CUST00251,2023-10-16,1,12.1
CUST00465,2023-10-16,1,5.25
CUST00812,2023-10-16,12,26.45
CUST00937,2023-10-16,11,19.44
CUST00963,2023-10-16,20,32.39
CUST00479,2023-10-16,17,29.11
CUST00596,2023-10-16,15,44.94
CUST00067,2023-10-16,10,43.06
CUST00018,2023-10-16,20,45.02
CUST00368,2023-10-16,16,6.68
CUST00976,2023-10-16,14,7.89
CUST00192,2023-10-17,9,45.57
CUST00192,2023-10-17,1,16.03
CUST00063,2023-10-17,9,32.03
CUST00120,2023-10-17,9,12.01
CUST00550,2023-10-17,13,14.7
CUST00679,2023-10-17,7,19.18
CUST00080,2023-10-17,17,37.67
CUST00554,2023-10-17,18,33.23
CUST00730,2023-10-17,2,7.88
CUST00859,2023-10-17,14,16.23
CUST00809,2023-10-17,14,44.99
CUST00853,2023-10-17,13,35.85
CUST00608,2023-10-17,10,34.81
CUST00377,2023-10-17,16,5.82
CUST00284,2023-10-17,18,28.09
CUST00830,2023-10-17,14,39.28
CUST00829,2023-10-17,5,46.73
CUST00279,2023-10-17,5,11.54
CUST00360,2023-10-18,11,17.14
CUST00963,2023-10-18,12,13.63
CUST00637,2023-10-18,12,22.64
CUST00707,2023-10-18,9,6.8
CUST00293,2023-10-18,20,29.24
CUST00357,2023-10-18,5,44.87
CUST00618,2023-10-18,4,33.65
CUST00529,2023-10-18,2,11.63
CUST00316,2023-10-18,17,48.38
CUST00942,2023-10-18,18,34.3
CUST00824,2023-10-18,6,48.63
CUST00085,2023-10-18,19,20.5
CUST00040,2023-10-18,16,40.86
CUST00530,2023-10-18,5,18.68
CUST00988,2023-10-18,15,6.81
CUST00851,2023-10-18,10,34.63
CUST00967,2023-10-18,8,33.14
CUST00369,2023-10-18,6,49.4
CUST00132,2023-10-18,17,46.44
CUST00308,2023-10-18,10,19.07
CUST00158,2023-10-19,10,12.23
CUST00265,2023-10-19,14,18.95
CUST00252,2023-10-19,15,42.79
CUST00314,2023-10-19,13,10.82
CUST00648,2023-10-19,14,7.82
CUST00794,2023-10-19,4,18.51
CUST00789,2023-10-19,11,41.27
CUST00333,2023-10-19,8,38.71
CUST00459,2023-10-19,2,28.7
CUST00482,2023-10-19,8,10.61
CUST00035,2023-10-19,9,48.14
CUST00485,2023-10-19,5,11.81
CUST00498,2023-10-19,16,44.77
CUST00004,2023-10-19,4,27.61
CUST00868,2023-10-19,8,26.48
CUST00381,2023-10-19,7,20.44
CUST00742,2023-10-19,16,46.35
CUST00533,2023-10-19,19,41.48
CUST00249,2023-10-19,17,23.04
CUST00129,2023-10-19,2,15.92
CUST00699,2023-10-19,13,37.46
CUST00594,2023-10-19,19,25.77
CUST00325,2023-10-19,16,26.05
CUST00351,2023-10-19,13,24.24
CUST00864,2023-10-19,11,35.57
CUST00739,2023-10-20,8,14.44
CUST00914,2023-10-20,12,23.23
CUST00915,2023-10-20,4,11.14
CUST00636,2023-10-20,6,10.83
CUST00749,2023-10-20,13,26.1
CUST00505,2023-10-20,1,49.26
CUST00437,2023-10-20,8,10.34
CUST00421,2023-10-20,4,43.36
CUST00342,2023-10-20,19,18.6
CUST00688,2023-10-20,1,49.44
CUST00324,2023-10-20,10,5.96
CUST00359,2023-10-20,9,18.74
CUST00729,2023-10-20,11,18.55
CUST00808,2023-10-20,4,40.67
CUST00821,2023-10-20,9,29.76
CUST00528,2023-10-20,16,29.3
CUST00127,2023-10-20,1,27.16
CUST00571,2023-10-20,19,21.97
CUST00160,2023-10-20,2,28.17
CUST00480,2023-10-20,13,31.56
CUST00206,2023-10-20,14,36.95
CUST00464,2023-10-20,3,40.13
CUST00111,2023-10-20,3,48.99
CUST00156,2023-10-20,16,12.13
CUST00504,2023-10-21,16,29.21
CUST00643,2023-10-21,14,6.33
CUST00633,2023-10-21,3,40.28
CUST00208,2023-10-21,11,30.79
CUST00167,2023-10-21,7,5.75
CUST00948,2023-10-21,8,37.52
CUST00574,2023-10-21,8,36.8
CUST00197,2023-10-21,19,38.74
CUST00838,2023-10-21,10,17.48
CUST00669,2023-10-21,1,31.08
CUST00184,2023-10-21,3,41.45
CUST00595,2023-10-21,8,27.48
CUST00835,2023-10-21,17,26.58
CUST00383,2023-10-21,16,20.44
CUST00015,2023-10-21,16,45.22
CUST00640,2023-10-21,12,11.97
CUST00206,2023-10-21,3,9.4
CUST00065,2023-10-21,14,29.03
CUST00009,2023-10-22,17,20.02
CUST00453,2023-10-22,5,29.21
CUST00860,2023-10-22,13,28.13
CUST00450,2023-10-22,8,18.02
CUST00829,2023-10-22,2,33.46
CUST00409,2023-10-22,12,8.04
CUST00981,2023-10-22,8,42.74
CUST00189,2023-10-22,4,24.62
CUST00638,2023-10-22,9,15.4
CUST00653,2023-10-22,18,33.14
CUST00510,2023-10-22,2,7.1
CUST00231,2023-10-22,6,40.27
CUST00076,2023-10-22,5,17.74
CUST00937,2023-10-22,14,41.28
CUST00227,2023-10-22,4,21.68
CUST00021,2023-10-22,10,17.55
CUST00793,2023-10-22,14,11.94
CUST00289,2023-10-22,13,5.42
CUST00280,2023-10-22,15,12.23
CUST00815,2023-10-22,11,10.51
CUST00055,2023-10-22,7,47.96
CUST00301,2023-10-22,7,23.38
CUST00950,2023-10-22,10,27.29
CUST00644,2023-10-22,6,33.65
CUST00211,2023-10-22,8,42.63
CUST00670,2023-10-22,9,17.82
CUST00700,2023-10-22,17,13.18
CUST00006,2023-10-23,11,40.26
CUST00530,2023-10-23,2,34.59
CUST00890,2023-10-23,2,40.03
CUST00825,2023-10-23,1,20.84
CUST00149,2023-10-23,9,40.31
CUST00873,2023-10-23,12,10.92
CUST00444,2023-10-23,10,49.18
CUST00530,2023-10-23,10,25.28
CUST00034,2023-10-23,6,42.57
CUST00088,2023-10-23,1,44.05
CUST00148,2023-10-23,19,24.42
CUST00911,2023-10-23,16,7.73
CUST00878,2023-10-23,14,36.4
CUST00116,2023-10-23,4,47.6
CUST00526,2023-10-23,14,26.52
CUST00260,2023-10-23,17,46.55
CUST00659,2023-10-23,6,37.8
CUST00328,2023-10-23,6,7.51
CUST00803,2023-10-23,8,26.0
CUST00322,2023-10-23,14,49.24
CUST00684,2023-10-23,7,17.43
CUST00568,2023-10-23,9,8.49
CUST00867,2023-10-23,12,42.92
CUST00408,2023-10-24,16,45.42
CUST00216,2023-10-24,2,10.29
CUST00381,2023-10-24,8,18.43
CUST00957,2023-10-24,8,12.14
CUST00968,2023-10-24,10,5.73
CUST00367,2023-10-24,3,40.72
CUST00292,2023-10-24,4,44.33
CUST00067,2023-10-24,4,47.08
CUST00009,2023-10-24,18,20.11
CUST00720,2023-10-24,6,42.89
CUST00534,2023-10-24,11,5.53
CUST00320,2023-10-24,14,17.83
CUST00263,2023-10-24,15,17.85
CUST00565,2023-10-24,15,26.78
CUST00024,2023-10-24,3,23.96
CUST00404,2023-10-24,6,8.9
CUST00346,2023-10-24,6,31.57
CUST00355,2023-10-24,4,49.1
CUST00067,2023-10-25,17,27.59
CUST00384,2023-10-25,12,49.95
CUST00815,2023-10-25,20,15.07
CUST00172,2023-10-25,11,17.98
CUST00468,2023-10-25,6,29.72
CUST00463,2023-10-25,16,7.2
CUST00497,2023-10-25,9,12.5
CUST00892,2023-10-25,4,35.64
CUST00054,2023-10-25,18,18.49
CUST00058,2023-10-25,4,19.09
CUST00376,2023-10-25,9,36.4
CUST00062,2023-10-25,6,42.98
CUST00765,2023-10-25,8,34.0
CUST00789,2023-10-25,13,36.82
CUST00437,2023-10-25,9,8.75
CUST00645,2023-10-25,19,13.99
CUST00370,2023-10-25,7,9.89
CUST00260,2023-10-25,13,36.79
CUST00598,2023-10-25,12,34.07
CUST00898,2023-10-25,14,47.96
CUST00009,2023-10-25,7,31.73
CUST00805,2023-10-25,8,10.03
CUST00168,2023-10-25,5,37.4
CUST00270,2023-10-25,12,43.53
CUST00422,2023-10-25,19,11.73
CUST00727,2023-10-26,9,16.61
CUST00071,2023-10-26,11,20.01
CUST00509,2023-10-26,11,34.95
CUST00459,2023-10-26,3,12.56
CUST00958,2023-10-26,18,30.51
CUST00519,2023-10-26,13,5.04
CUST00405,2023-10-26,5,14.66
CUST00157,2023-10-26,18,24.23
CUST00015,2023-10-26,19,47.51
CUST00717,2023-10-26,14,43.67
CUST00860,2023-10-26,13,6.62
CUST00611,2023-10-26,15,5.87
CUST00196,2023-10-26,1,28.26
CUST00997,2023-10-26,18,15.78
CUST00344,2023-10-26,9,29.9
CUST00164,2023-10-26,12,24.94
CUST00754,2023-10-26,14,10.72
CUST00900,2023-10-26,14,42.62
CUST00375,2023-10-26,1,42.24
CUST00265,2023-10-26,12,47.74
CUST00118,2023-10-26,19,14.11
CUST00301,2023-10-26,9,39.07
CUST00834,2023-10-26,8,22.38
CUST00989,2023-10-27,9,14.83
CUST00557,2023-10-27,4,48.38
CUST00012,2023-10-27,5,42.93
CUST00981,2023-10-27,19,7.08
CUST00880,2023-10-27,5,18.25
CUST00800,2023-10-27,14,17.78
CUST00596,2023-10-27,6,13.59
CUST00027,2023-10-27,6,18.06
CUST00401,2023-10-27,9,42.81
CUST00572,2023-10-27,7,37.93
CUST00078,2023-10-27,10,39.71
CUST00346,2023-10-27,4,29.44
CUST00195,2023-10-27,13,18.69
CUST00787,2023-10-27,16,14.88
CUST00122,2023-10-27,6,25.86
CUST00068,2023-10-27,1,7.63
CUST00764,2023-10-27,2,49.95
CUST00512,2023-10-27,12,23.05
CUST00627,2023-10-27,13,24.79
CUST00043,2023-10-27,18,31.15
CUST00396,2023-10-27,5,49.09
CUST00948,2023-10-27,5,39.34
CUST00308,2023-10-28,3,23.75
CUST00101,2023-10-28,17,7.44
CUST00217,2023-10-28,4,38.76
CUST00038,2023-10-28,1,18.35
CUST00119,2023-10-28,6,10.41
CUST00316,2023-10-28,8,30.64
CUST00188,2023-10-28,7,9.51
CUST00423,2023-10-28,13,6.07
CUST00605,2023-10-28,10,32.48
CUST00885,2023-10-28,11,33.85
CUST00265,2023-10-28,5,12.83
CUST00310,2023-10-28,6,41.58
CUST00905,2023-10-28,20,27.7
CUST00578,2023-10-28,20,35.78
CUST00369,2023-10-28,11,40.46
CUST00350,2023-10-28,6,24.75
CUST00554,2023-10-28,4,32.52
CUST00656,2023-10-28,15,28.5
CUST00501,2023-10-28,18,42.87
CUST00361,2023-10-28,7,28.54
CUST00533,2023-10-28,7,35.46
CUST00097,2023-10-29,18,24.21
CUST00514,2023-10-29,3,6.69
CUST00272,2023-10-29,6,15.57
CUST00279,2023-10-29,7,24.55
CUST00275,2023-10-29,11,21.04
CUST00510,2023-10-29,3,36.03
CUST00458,2023-10-29,19,39.32
CUST00170,2023-10-29,3,22.28
CUST00139,2023-10-29,2,48.63
CUST00824,2023-10-29,7,36.21
CUST00523,2023-10-29,3,46.25
CUST00023,2023-10-29,20,19.88
CUST00701,2023-10-29,4,40.78
CUST00060,2023-10-29,5,49.33
CUST00830,2023-10-29,20,16.75
CUST00920,2023-10-29,2,24.86
CUST00498,2023-10-29,15,41.03
CUST00712,2023-10-29,4,45.5
CUST00252,2023-10-29,6,40.81
CUST00378,2023-10-29,14,12.19
CUST00277,2023-10-29,11,48.62
CUST00510,2023-10-30,9,6.61
CUST00909,2023-10-30,11,17.96
CUST00137,2023-10-30,17,11.73
CUST00856,2023-10-30,9,46.79
CUST00957,2023-10-30,8,31.73
CUST00159,2023-10-30,7,18.2
CUST00198,2023-10-30,4,34.8
CUST00207,2023-10-30,8,20.36
CUST00448,2023-10-30,6,25.82
CUST00022,2023-10-30,13,14.1
CUST00370,2023-10-30,18,14.34
CUST00322,2023-10-30,3,21.97
CUST00935,2023-10-30,11,42.46
CUST00430,2023-10-30,2,41.58
CUST00978,2023-10-30,8,12.86
CUST00429,2023-10-30,16,9.79
CUST00362,2023-10-30,8,11.95
CUST00208,2023-10-30,12,18.89
CUST00811,2023-10-30,2,27.97
CUST00824,2023-10-30,6,48.17
CUST00792,2023-10-31,5,40.08
CUST00129,2023-10-31,14,13.44
CUST00447,2023-10-31,14,39.46
CUST00817,2023-10-31,20,10.86
CUST00408,2023-10-31,15,11.62
CUST00105,2023-10-31,18,22.66
CUST00547,2023-10-31,8,6.12
CUST00607,2023-10-31,9,30.27
CUST00849,2023-10-31,19,28.82
CUST00045,2023-10-31,2,45.02
CUST00456,2023-10-31,5,10.52
CUST00848,2023-10-31,4,16.49
CUST00361,2023-10-31,2,26.37
CUST00499,2023-10-31,8,33.13
CUST00939,2023-10-31,11,20.74
CUST00304,2023-10-31,16,9.94
CUST00140,2023-10-31,9,37.63
CUST00225,2023-10-31,6,10.98
CUST00664,2023-10-31,10,44.58
CUST00207,2023-10-31,3,21.67
CUST00370,2023-10-31,19,42.43
CUST00552,2023-10-31,17,34.64
CUST00191,2023-10-31,9,38.85
CUST00191,2023-10-31,11,32.01
CUST00959,2023-10-31,13,31.75
CUST00887,2023-10-31,8,17.68
CUST00991,2023-11-01,12,34.72
CUST00642,2023-11-01,2,22.73
CUST00648,2023-11-01,8,47.38
CUST00915,2023-11-01,7,22.35
CUST00092,2023-11-01,7,49.34
CUST00394,2023-11-01,18,11.55
CUST00291,2023-11-01,18,32.74
CUST00479,2023-11-01,15,21.82
CUST00477,2023-11-01,1,8.32
CUST00417,2023-11-01,16,14.45
CUST00949,2023-11-01,13,5.18
CUST00810,2023-11-01,16,36.02
CUST00672,2023-11-01,11,12.89
CUST00272,2023-11-01,3,15.24
CUST00544,2023-11-01,4,21.94
CUST00134,2023-11-01,20,31.63
CUST00745,2023-11-01,2,7.14
CUST00280,2023-11-01,13,39.17
CUST00954,2023-11-01,11,34.28
CUST00866,2023-11-01,7,40.87
CUST00849,2023-11-01,5,39.16
CUST00782,2023-11-01,16,17.04
CUST00218,2023-11-02,10,48.96
CUST00950,2023-11-02,1,47.76
CUST00566,2023-11-02,14,38.29
CUST00951,2023-11-02,18,33.92
CUST00791,2023-11-02,1,12.65
CUST00290,2023-11-02,20,47.14
CUST00521,2023-11-02,19,30.74
CUST00340,2023-11-02,4,42.16
CUST00759,2023-11-02,10,13.49
CUST00712,2023-11-02,12,42.25
CUST00831,2023-11-02,9,35.84
CUST00800,2023-11-02,15,38.08
CUST00184,2023-11-02,10,11.15
CUST00510,2023-11-02,10,21.22
CUST00416,2023-11-02,6,18.89
CUST00771,2023-11-02,17,38.3
CUST00617,2023-11-02,17,45.18
CUST00026,2023-11-02,15,24.56
CUST00906,2023-11-02,19,42.46
CUST00372,2023-11-02,3,15.15
CUST00056,2023-11-02,3,15.54
CUST00509,2023-11-02,6,13.13
CUST00497,2023-11-03,16,25.95
CUST00687,2023-11-03,20,16.61
CUST00295,2023-11-03,15,48.65
CUST00652,2023-11-03,9,31.26
CUST00873,2023-11-03,17,35.68
CUST00760,2023-11-03,16,14.99
CUST00632,2023-11-03,1,12.12
CUST00260,2023-11-03,14,22.9
CUST00323,2023-11-03,15,21.27
CUST00244,2023-11-03,19,44.24
CUST00528,2023-11-03,13,16.56
CUST00612,2023-11-03,11,5.44
CUST00829,2023-11-03,12,34.12
CUST00855,2023-11-03,20,39.2
CUST00755,2023-11-03,5,12.16
CUST00770,2023-11-03,7,31.99
CUST00549,2023-11-03,7,33.52
CUST00881,2023-11-04,12,40.55
CUST00924,2023-11-04,4,35.96
CUST00319,2023-11-04,18,33.21
CUST00687,2023-11-04,6,11.85
CUST00143,2023-11-04,1,24.42
CUST00033,2023-11-04,5,19.1
CUST00333,2023-11-04,6,13.59
CUST00217,2023-11-04,1,11.75
CUST00427,2023-11-04,7,7.39
CUST00544,2023-11-04,19,30.82
CUST00790,2023-11-04,10,49.33
CUST00984,2023-11-04,2,42.05
CUST00973,2023-11-04,2,28.23
CUST00051,2023-11-04,6,32.74
CUST00146,2023-11-04,17,16.92
CUST00397,2023-11-04,18,35.34
CUST00744,2023-11-04,9,17.89
CUST00626,2023-11-04,11,11.51
CUST00501,2023-11-05,3,17.99
CUST00011,2023-11-05,1,47.22
CUST00153,2023-11-05,4,37.09
CUST00062,2023-11-05,10,14.66
CUST00717,2023-11-05,15,29.93
CUST00951,2023-11-05,6,35.97
CUST00337,2023-11-05,14,29.33
CUST00539,2023-11-05,7,26.71
CUST00028,2023-11-05,14,41.24
CUST00300,2023-11-05,8,48.16
CUST00969,2023-11-05,15,49.53
CUST00361,2023-11-05,5,46.65
CUST00799,2023-11-05,10,31.46
CUST00634,2023-11-05,20,37.59
CUST00853,2023-11-05,6,31.16
CUST00833,2023-11-05,11,28.62
CUST00308,2023-11-05,17,28.22
CUST00655,2023-11-05,12,24.52
CUST00752,2023-11-05,15,22.67
CUST00482,2023-11-05,7,45.25
CUST00285,2023-11-05,5,11.66
CUST00261,2023-11-05,17,31.79
CUST00294,2023-11-05,13,34.54
CUST00467,2023-11-05,3,23.89
CUST00070,2023-11-05,5,24.08
CUST00900,2023-11-05,10,11.94
CUST00812,2023-11-05,4,40.54
CUST00190,2023-11-06,10,31.75
CUST00244,2023-11-06,15,21.98
CUST00413,2023-11-06,10,11.62
CUST00727,2023-11-06,10,5.57
CUST00706,2023-11-06,1,19.46
CUST00548,2023-11-06,13,41.3
CUST00604,2023-11-06,7,13.17
CUST00195,2023-11-06,14,28.95
CUST00060,2023-11-06,3,17.21
CUST00294,2023-11-06,18,22.43
CUST00727,2023-11-06,11,45.71
CUST00154,2023-11-06,4,22.35
CUST00672,2023-11-06,9,13.76
CUST00161,2023-11-06,17,20.11
CUST00369,2023-11-06,7,46.26
CUST00128,2023-11-06,6,12.47
CUST00460,2023-11-06,19,13.35
CUST00932,2023-11-06,12,12.91
CUST00259,2023-11-06,4,7.43
CUST00558,2023-11-06,5,48.24
CUST00770,2023-11-06,9,24.88
CUST00945,2023-11-06,18,28.12
CUST00011,2023-11-06,11,12.72
CUST00407,2023-11-07,2,29.63
CUST00222,2023-11-07,14,31.44
CUST00181,2023-11-07,13,29.98
CUST00212,2023-11-07,8,13.94
CUST00904,2023-11-07,19,30.28
CUST00297,2023-11-07,7,20.13
CUST00813,2023-11-07,5,23.4
CUST00359,2023-11-07,6,25.97
CUST00113,2023-11-07,16,44.44
CUST00239,2023-11-07,6,32.36
CUST00628,2023-11-07,15,44.19
CUST00285,2023-11-07,17,49.18
CUST00806,2023-11-07,9,41.34
CUST00207,2023-11-07,18,10.57
CUST00119,2023-11-07,18,46.09
CUST00362,2023-11-07,12,30.32
CUST00890,2023-11-07,9,31.44
CUST00406,2023-11-07,5,14.41
CUST00326,2023-11-07,6,10.02
CUST00213,2023-11-08,8,19.97
CUST00775,2023-11-08,19,15.17
CUST00631,2023-11-08,1,29.64
CUST00867,2023-11-08,16,42.98
CUST00011,2023-11-08,10,35.89
CUST00935,2023-11-08,11,45.75
CUST00092,2023-11-08,10,16.03
CUST00104,2023-11-08,19,21.47
CUST00986,2023-11-08,20,7.6
CUST00968,2023-11-08,18,39.48
CUST00606,2023-11-08,8,22.13
CUST00561,2023-11-08,19,46.46
CUST00759,2023-11-08,12,17.02
CUST00141,2023-11-08,2,26.83
CUST00685,2023-11-08,1,18.65
CUST00226,2023-11-08,20,13.88
CUST00520,2023-11-08,5,40.52
CUST00592,2023-11-08,17,39.21
CUST00569,2023-11-08,2,47.35
CUST00028,2023-11-08,18,12.93
CUST00651,2023-11-08,16,35.11
CUST00610,2023-11-08,2,22.15
CUST00033,2023-11-09,7,17.84
CUST00101,2023-11-09,12,40.21
CUST00205,2023-11-09,5,29.24
CUST00910,2023-11-09,2,41.94
CUST00227,2023-11-09,12,40.7
CUST00411,2023-11-09,16,6.18
CUST00388,2023-11-09,15,18.71
CUST00690,2023-11-09,11,27.67
CUST00438,2023-11-09,19,21.49
CUST00331,2023-11-09,13,7.43
CUST00531,2023-11-09,4,27.39
CUST00472,2023-11-09,1,29.21
CUST00829,2023-11-09,3,38.95
CUST00219,2023-11-09,18,44.88
CUST00443,2023-11-09,1,18.48
CUST00221,2023-11-09,6,7.93
CUST00573,2023-11-09,5,47.28
CUST00324,2023-11-09,2,36.14
CUST00951,2023-11-09,18,12.04
CUST00111,2023-11-09,11,25.66
CUST00076,2023-11-09,4,48.39
CUST00580,2023-11-09,8,46.71
CUST00463,2023-11-09,14,8.59
CUST00069,2023-11-09,5,11.27
CUST00126,2023-11-09,2,9.23
CUST00134,2023-11-09,8,45.27
CUST00308,2023-11-09,15,27.06
CUST00621,2023-11-09,2,19.02
CUST00809,2023-11-09,13,16.15
CUST00995,2023-11-09,17,28.67
CUST00534,2023-11-09,13,24.94
CUST00583,2023-11-10,3,5.88
CUST00923,2023-11-10,17,47.6
CUST00197,2023-11-10,14,7.61
CUST00250,2023-11-10,12,47.9
CUST00451,2023-11-10,6,8.7
CUST00487,2023-11-10,12,28.25
CUST00053,2023-11-10,18,48.77
CUST00961,2023-11-10,7,43.27
CUST00823,2023-11-10,1,24.85
CUST00325,2023-11-10,14,12.76
CUST00057,2023-11-10,4,46.7
CUST00736,2023-11-10,19,37.49
CUST00225,2023-11-10,18,28.19
CUST00873,2023-11-10,2,36.23
CUST00954,2023-11-10,12,33.83
CUST00122,2023-11-10,9,37.8
CUST00753,2023-11-10,2,47.49
CUST00581,2023-11-10,20,49.76
CUST00139,2023-11-10,14,46.12
CUST00066,2023-11-10,16,17.3
CUST00424,2023-11-11,1,24.97
CUST00432,2023-11-11,16,39.4
CUST00336,2023-11-11,9,14.29
CUST00499,2023-11-11,18,18.04
CUST00796,2023-11-11,11,17.52
CUST00774,2023-11-11,11,19.56
CUST00676,2023-11-11,5,42.12
CUST00030,2023-11-11,7,40.76
CUST00670,2023-11-11,10,35.67
CUST00612,2023-11-11,11,9.49
CUST00813,2023-11-11,5,24.71
CUST00211,2023-11-11,4,38.61
CUST00739,2023-11-11,16,39.89
CUST00760,2023-11-11,8,24.5
CUST00058,2023-11-11,16,12.47
CUST00856,2023-11-11,10,33.73
CUST00740,2023-11-11,2,18.43
CUST00877,2023-11-12,14,17.13
CUST00224,2023-11-12,2,17.41
CUST00924,2023-11-12,12,22.6
CUST00461,2023-11-12,15,24.62
CUST00477,2023-11-12,19,6.59
CUST00228,2023-11-12,5,39.33
CUST00742,2023-11-12,12,33.34
CUST00436,2023-11-12,4,6.56
CUST00440,2023-11-12,8,19.35
CUST00929,2023-11-12,12,41.53
CUST00727,2023-11-12,14,39.28
CUST00040,2023-11-12,8,24.15
CUST00209,2023-11-12,5,46.58
CUST00625,2023-11-12,9,26.26
CUST00292,2023-11-12,7,11.62
CUST00818,2023-11-12,11,37.09
CUST00141,2023-11-12,11,41.99
CUST00985,2023-11-12,4,22.32
CUST00468,2023-11-12,12,35.21
CUST00483,2023-11-12,19,24.81
CUST00285,2023-11-12,14,47.25
CUST00614,2023-11-12,3,39.11
CUST00211,2023-11-12,3,7.01
CUST00686,2023-11-12,14,7.44
CUST00009,2023-11-12,12,48.66
CUST00531,2023-11-12,17,6.9
CUST00667,2023-11-12,20,23.78
CUST00652,2023-11-13,6,26.93
CUST00250,2023-11-13,17,45.09
CUST00614,2023-11-13,11,24.31
CUST00964,2023-11-13,5,36.06
CUST00129,2023-11-13,9,32.67
CUST00274,2023-11-13,18,38.04
CUST00091,2023-11-13,9,47.96
CUST00294,2023-11-13,19,20.17
CUST00745,2023-11-13,3,19.64
CUST00213,2023-11-13,13,5.87
CUST00177,2023-11-13,7,33.25
CUST00659,2023-11-13,12,17.45
CUST00385,2023-11-13,7,42.01
CUST00391,2023-11-13,11,5.06
CUST00981,2023-11-13,15,18.42
CUST00286,2023-11-13,2,44.26
CUST00224,2023-11-13,5,29.8
CUST00637,2023-11-13,1,26.11
CUST00494,2023-11-14,11,28.85
CUST00390,2023-11-14,4,18.76
CUST00173,2023-11-14,7,46.14
CUST00814,2023-11-14,13,43.31
CUST00035,2023-11-14,3,24.99
CUST00917,2023-11-14,6,25.69
CUST00186,2023-11-14,19,13.64
CUST00822,2023-11-14,13,47.49
CUST00143,2023-11-14,8,10.77
CUST00425,2023-11-14,14,24.1
CUST00619,2023-11-14,16,49.11
CUST00855,2023-11-14,2,38.61
CUST00415,2023-11-14,1,34.07
CUST00004,2023-11-14,20,43.21
CUST00415,2023-11-14,20,27.64
CUST00974,2023-11-14,12,49.33
CUST00806,2023-11-14,11,44.67
CUST00179,2023-11-14,5,35.45
CUST00438,2023-11-14,11,5.44
CUST00884,2023-11-14,11,15.46
CUST00277,2023-11-15,3,23.72
CUST00459,2023-11-15,3,15.44
CUST00532,2023-11-15,2,8.69
CUST00194,2023-11-15,6,36.0
CUST00412,2023-11-15,5,23.17
CUST00660,2023-11-15,12,43.01
CUST00677,2023-11-15,14,20.06
CUST00151,2023-11-15,20,5.13
CUST00946,2023-11-15,4,10.5
